"Country","Year","Debt","RGDP","GDP","GDPI","GDP1","GDP2","RGDP1","RGDP2","GDPI1","GDPI2","Infl","Debt1","Debt2","dRGDP","Debtalt","GDP2alt","GDPalt","RGDP2alt","debtgdp","GDP3","GNI"
"Sweden",1969,39943,,,,159867.69551,152127,25335.40588,,631.00507,,,,,,,,,,,,
"Sweden",1970,36155,,,,178080.43029,172226,26751.68135,,665.67939,,,,,,,,,,,,
"Sweden",1971,38786,,,,192559.01306,186215,26832.26226,,717.63987,,,,,,,,,,,,
"Sweden",1972,45136,,,,209127.10851,203758,27718.30753,,754.47286,,,,,,,,,,,,
"Sweden",1973,51287,,,,232717.58375,226744,28813.37022,,807.67221,,,,,,,,,,,,
"Sweden",1974,62014,,,,269677.86414,256127,29456.18097,,915.52216,,,,,,,,,,,,
"Sweden",1975,73467,,,,313884.16744,300785,30071.5416,,1043.79141,,,,,,,,,,,,
"Sweden",1976,80411,,,,351787.25301,340197,30206.08279,,1164.62388,,,,,,,,,,,,
"Sweden",1977,97981,,,,379488.00344,370016,29776.83351,,1274.44042,,,,,,,,,,,,
"Sweden",1978,131175,,,,422738.64653,412450,30436.79216,,1388.9067,,,,,,,,,,,,
"Sweden",1979,175145,,,,475177.19512,462307,31640.92932,,1501.78015,,,,,,,,,,,,
"Sweden",1980,229588,,,,536997.68482,548581,32463.25966,1485844,1654.17056,36.9205,,,,,,,,,,,
"Sweden",1981,295590,,,,587727.87878,599426,32682.93038,1482839,1798.27167,40.42421,,,,,,,,,,,
"Sweden",1982,377089,,,,646011.05501,656083,32928.99835,1500531,1961.83026,43.72339,,,,,,,,,,,
"Sweden",1983,460196,,,,723993.30788,736242,33808.26261,1527687,2141.46854,48.19325,,,,,,,,,,,
"Sweden",1984,534622,,,,811918.77862,826116,35324.79692,1592939,2298.43863,51.86112,,,,,,,,,,,
"Sweden",1985,595695,,,,880160.63913,899754,36184.2299,1627819,2432.44265,55.27359,,,,,,,,,,,
"Sweden",1986,630784,,,,968116.05535,985263,36778.93922,1674392,2632.2566,58.84303,,,,,,,,,,,
"Sweden",1987,622272,,,,1046059.13007,1068070,37908.04793,1732278,2759.46451,61.65696,,,,,,,,,,,
"Sweden",1988,609940,,,,1141965.15542,1165480,38688.63372,1778468,2951.68127,65.53281,,,,,,,,,,,
"Sweden",1989,600047,,,,1262059.79518,1293300,39590.38243,1827894,3187.7939,70.75356,,,,,,,,,,,
"Sweden",1990,618570,,,,1380287.3175,1421420,40524.20967,1846361,3406.08078,76.98494,,,,,,,,,,,
"Sweden",1991,692958,,,,1463641.50774,1532490,40386.65426,1825658,3624.0722,83.94179,,,,,,,,,,,
"Sweden",1992,880802,,,,1473313.39364,1529380,39614.16926,1803686,3719.15762,84.79192,,,,,,,,,,,
"Sweden",1993,1132268,,,,1487793.57505,1573380,38800.59741,1766570,3834.46048,89.06412,,,,,,,,,,,
"Sweden",1994,1286596,,,,1582615.22632,1679180,39913.95481,1836294,3965.06744,91.44396,,,,,,,,,,,
"Sweden",1995,1386165,,,,1713481.67432,1809760,41153.40089,1909251,4163.64538,94.789,,,,,,,,,,,
"Sweden",1996,1411193,,,,1755796.94254,1852090,41671.70173,1937136,4213.40351,95.6097,,,,,,,,,,,
"Sweden",1997,1432076,,,,1826813.76452,1927000,42775.2017,1984795,4270.73092,97.08811,,,,,,,,,,,
"Sweden",1998,1448859,,,,1899317.58681,2012090,44334.55556,2060494,4284.0569,97.65085,,,,,,,,,,,
"Sweden",1999,1374179,,,,1988329.29678,2123970,46328.09241,2155182,4291.84366,98.55177,,,,,,,,,,,
"Sweden",2000,1279205,,,,2105179.93871,2249990,48302.71656,2249987,4358.30547,100.00013,,,,,,,,,,,
"Sweden",2001,1156827,,,,,2326180,,2273786,,102.30426,,,,,,,,,,,
"Sweden",2002,1160329,,,,,2420760,,2328614,,103.95712,,,,,,,,,,,
"Sweden",2003,1228740.5,,,,,2515150,,2373151,,105.98356,,,,,,,,,,,
"Sweden",2004,1257326,,,,,2624960,,2471092,,106.22672,,,,,,,,,,,
"Sweden",2005,1308572,,,,,2735220,,2552597,,107.1544,,,,,,,,,,,
"Sweden",2006,1269957,,,,,2900790,,2660992,,109.0116,,,,,,,,,,,
"Sweden",2007,1167998,,,,,3063870,,2729106,,112.26643,,,,,,,,,,,
"Sweden",2008,1118877,,,,,3156880,,2724874,,115.85416,,,,,,,,,,,
"Sweden",2009,1088724.87227,,,,,3089170,,2593323,,119.12014,,,,,,,,,,,
"Sweden",2010,,,,,,,,2623727,,,,,,,,,,,,,
"UK",1830,796.742,"39559",483,1.22,,,,,,,,,,,,,,,,,
"UK",1831,783.1,"41326",480,1.16,,,,,,,,,,,,,,,,,
"UK",1832,781.1,"40737",459,1.13,,,,,,,,,,,,,,,,,
"UK",1833,779.8,"41326",453,1.1,,,,,,,,,,,,,,,,,
"UK",1834,779.6,"43094",481,1.12,,,,,,,,,,,,,,,,,
"UK",1835,772.2,"45282",508,1.12,,,,,,,,,,,,,,,,,
"UK",1836,787.5,"46124",542,1.17,,,,,,,,,,,,,,,,,
"UK",1837,788.4,"45787",521,1.14,,,,,,,,,,,,,,,,,
"UK",1838,786.3,"48312",553,1.14,,,,,,,,,,,,,,,,,
"UK",1839,785.4,"50417",582,1.16,,,,,,,,,,,,,,,,,
"UK",1840,786.5,"48986",546,1.11,,,,,,,,,,,,,,,,,
"UK",1841,787.4,"47218",520,1.1,,,,,,,,,,,,,,,,,
"UK",1842,790.9,"46882",500,1.07,,,,,,,,,,,,,,,,,
"UK",1843,791.3,"48312",498,1.03,,,,,,,,,,,,,,,,,
"UK",1844,790.6,"50922",543,1.07,,,,,,,,,,,,,,,,,
"UK",1845,787.6,"53615",575,1.07,,,,,,,,,,,,,,,,,
"UK",1846,785.1,"57234",614,1.07,,,,,,,,,,,,,,,,,
"UK",1847,782.9,"55803",638,1.14,,,,,,,,,,,,,,,,,
"UK",1848,790.3,"57571",614,1.07,,,,,,,,,,,,,,,,,
"UK",1849,791.8,"58413",625,1.07,,,,,,,,,,,,,,,,,
"UK",1850,790.9,"57403",572,1,,,,,,,,,,,,,,,,,
"UK",1851,787,"59928",601,1,,,,,,,,,,,,,,,,,
"UK",1852,782.9,"61106",607,0.99,,,,,,,,,,,,,,,,,
"UK",1853,779.4,"62873",678,1.08,,,,,,,,,,,,,,,,,
"UK",1854,771.3,"63968",718,1.12,,,,,,,,,,,,,,,,,
"UK",1855,805,"64893",739,1.14,,,,,,,,,,,,,,,,,
"UK",1856,834,"67587",769,1.14,,,,,,,,,,,,,,,,,
"UK",1857,836,"68631",779,1.13,,,,,,,,,,,,,,,,,
"UK",1858,830,"68394",752,1.1,,,,,,,,,,,,,,,,,
"UK",1859,827,"71369",794,1.11,,,,,,,,,,,,,,,,,
"UK",1860,822,"72721",812,1.12,,,,,,,,,,,,,,,,,
"UK",1861,821,"73931",847,1.15,,,,,,,,,,,,,,,,,
"UK",1862,824,"74672",860,1.15,,,,,,,,,,,,,,,,,
"UK",1863,825,"76501",896,1.17,,,,,,,,,,,,,,,,,
"UK",1864,821,"77789",945,1.21,,,,,,,,,,,,,,,,,
"UK",1865,816,"81080",975,1.2,,,,,,,,,,,,,,,,,
"UK",1866,807,"82016",1020,1.24,,,,,,,,,,,,,,,,,
"UK",1867,805,"81245",1002,1.23,,,,,,,,,,,,,,,,,
"UK",1868,806,"83723",1001,1.2,,,,,,,,,,,,,,,,,
"UK",1869,805,"85218",1006,1.18,,,,,,,,,,,,,,,,,
"UK",1870,801,"92071",1064,1.16,,,,,,,,,,,,,,,,,
"UK",1871,796,"96987",1150,1.19,,,,,,,,,,,,,,,,,
"UK",1872,793,"97396",1220,1.25,,,,,,,,,,,,,,,,,
"UK",1873,785,"98302",1280,1.3,,,,,,,,,,,,,,,,,
"UK",1874,779,"102182",1272,1.25,,,,,,,,,,,,,,,,,
"UK",1875,775,"103338",1245,1.21,,,,,,,,,,,,,,,,,
"UK",1876,777,"104081",1229,1.18,,,,,,,,,,,,,,,,,
"UK",1877,770,"104733",1216,1.16,,,,,,,,,,,,,,,,,
"UK",1878,772,"105079",1184,1.13,,,,,,,,,,,,,,,,,
"UK",1879,773,"103079",1142,1.11,,,,,,,,,,,,,,,,,
"UK",1880,772,"110372",1218,1.1,,,,,,,,,,,,,,,,,
"UK",1881,766,"112780",1243,1.1,,,,,,,,,,,,,,,,,
"UK",1882,761,"114646",1283,1.12,,,,,,,,,,,,,,,,,
"UK",1883,754,"118047",1285,1.09,,,,,,,,,,,,,,,,,
"UK",1884,746,"116995",1244,1.06,,,,,,,,,,,,,,,,,
"UK",1885,740,"116119",1217,1.05,,,,,,,,,,,,,,,,,
"UK",1886,742,"116847",1226,1.05,,,,,,,,,,,,,,,,,
"UK",1887,736,"121556",1278,1.05,,,,,,,,,,,,,,,,,
"UK",1888,706,"125338",1333,1.06,,,,,,,,,,,,,,,,,
"UK",1889,698,"129385",1408,1.09,,,,,,,,,,,,,,,,,
"UK",1890,690,"130532",1442,1.1,,,,,,,,,,,,,,,,,
"UK",1891,684,"133582",1444,1.08,,,,,,,,,,,,,,,,,
"UK",1892,678,"130946",1405,1.07,,,,,,,,,,,,,,,,,
"UK",1893,671,"130119",1406,1.08,,,,,,,,,,,,,,,,,
"UK",1894,666,"136123",1484,1.09,,,,,,,,,,,,,,,,,
"UK",1895,657,"140621",1521,1.08,,,,,,,,,,,,,,,,,
"UK",1896,648,"146610",1570,1.07,,,,,,,,,,,,,,,,,
"UK",1897,641,"148272",1616,1.09,,,,,,,,,,,,,,,,,
"UK",1898,634,"154937",1705,1.1,,,,,,,,,,,,,,,,,
"UK",1899,628,"160457",1809,1.13,,,,,,,,,,,,,,,,,
"UK",1900,629,"159936",1885,1.18,,,,,,,,,,,,,,,,,
"UK",1901,689,"163303",1893,1.16,,,,,,,,,,,,,,,,,
"UK",1902,745,"165759",1906,1.15,,,,,,,,,,,,,,,,,
"UK",1903,771,"164222",1881,1.15,,,,,,,,,,,,,,,,,
"UK",1904,763,"166111",1881,1.13,,,,,,,,,,,,,,,,,
"UK",1905,755,"170976",1949,1.14,,,,,,,,,,,,,,,,,
"UK",1906,743,"175265",2033,1.16,,,,,,,,,,,,,,,,,
"UK",1907,730,"178599",2113,1.18,,,,,,,,,,,,,,,,,
"UK",1908,711,"171957",2011,1.17,,,,,,,,,,,,,,,,,
"UK",1909,703,"176024",2052,1.17,,,,,,,,,,,,,,,,,
"UK",1910,713,"180658",2140,1.18,,,,,,,,,,,,,,,,,
"UK",1911,685,"186619",2227,1.19,,,,,,,,,,,,,,,,,
"UK",1912,675,"189377",2327,1.23,,,,,,,,,,,,,,,,,
"UK",1913,661,"197178",2420,1.23,,,,,,,,,,,,,,,,,
"UK",1914,651,"201130",2451,1.22,,,,,,,,,,,,,,,,,
"UK",1915,1109,"212002",2943,1.39,,,,,,,,,,,,,,,,,
"UK",1916,2141,"214415",3434,1.6,,,,,,,,,,,,,,,,,
"UK",1917,4011,"213105",4276,2.01,,,,,,,,,,,,,,,,,
"UK",1918,5872,"217201",5108,2.35,,,,,,,,,,,,,,,,,
"UK",1919,7435,"200145",5484,2.74,,,,,,,,,,,,,,,,,
"UK",1920,7829,"180532",5975,3.31,,,,,,,,,,,,,,,,,
"UK",1921,7574,"163001",4907,3.01,,,,,,,,,,,,,,,,,
"UK",1922,7654,"171655",4458,2.6,,,,,,,,,,,,,,,,,
"UK",1923,7742,"176740",4254,2.41,,,,,,,,,,,,,,,,,
"UK",1924,7641,"185082",4366,2.36,,,,,,,,,,,,,,,,,
"UK",1925,7598,"191595",4508,2.35,,,,,,,,,,,,,,,,,
"UK",1926,7559,"185617",4349,2.34,,,,,,,,,,,,,,,,,
"UK",1927,7555,"199892",4599,2.3,,,,,,,,,,,,,,,,,
"UK",1928,7528,"201676",4599,2.28,,,,,,,,,,,,,,,,,
"UK",1929,7500,"207431",4692,2.26,,,,,,,,,,,,,,,,,
"UK",1930,7469,"205780",4615,2.24,,,,,,,,,,,,,,,,,
"UK",1931,7413,"196234",4316,2.2,,,,,,,,,,,,,,,,,
"UK",1932,7434,"196368",4223,2.15,,,,,,,,,,,,,,,,,
"UK",1933,7644,"202613",4298,2.12,,,,,,,,,,,,,,,,,
"UK",1934,7822,"214702",4517,2.1,,,,,,,,,,,,,,,,,
"UK",1935,7800,"222643",4720,2.12,,,,,,,,,,,,,,,,,
"UK",1936,7796,"233259",4987,2.14,,,,,,,,,,,,,,,,,
"UK",1937,7797,"241423",5334,2.21,,,,,,,,,,,,,,,,,
"UK",1938,9026,"243296",5502,2.26,,,,,,,,,,,,,,,,,
"UK",1939,7137,"254002",5918,2.33,,,,,,,,,,,,,,,,,
"UK",1940,7899,"279206",7183,2.57,,,,,,,,,,,,,,,,,
"UK",1941,10366,"303518",8654,2.85,,,,,,,,,,,,,,,,,
"UK",1942,13041,"308961",9482,3.07,,,,,,,,,,,,,,,,,
"UK",1943,15822,"314269",10093,3.21,,,,,,,,,,,,,,,,,
"UK",1944,18562,"300440",10180,3.39,,,,,,,,,,,,,,,,,
"UK",1945,21365,"286701",9908,3.46,,,,,,,,,,,,,,,,,
"UK",1946,24669,"279653",9968,3.56,,,,,,,,,,,,,,,,,
"UK",1947,25631,"276084",10772,3.9,,,,,,,,,,,,,,,,,
"UK",1948,25621,"284157",11974,4.21,,,,,,,,,,,,,,,,,
"UK",1949,25168,"293576",12726,4.33,,,,,,,,,,,,,,,,,
"UK",1950,25802,"302916",13308,4.39,,,,,,,,,,,,,,,,,
"UK",1951,25922,"311179",14784,4.75,,,,,,,,,,,,,,,,,
"UK",1952,25891,"311342",15983,5.13,,,,,,,,,,,,,,,,,
"UK",1953,26051,"323286",17121,5.3,,,,,,,,,,,,,,,,,
"UK",1954,26583,"336579",18126,5.39,,,,,,,,,,,,,,,,,
"UK",1955,26934,"348217",19490,5.6,,,,,,,,,,,,,,,,,
"UK",1956,27039,"351449",20956,5.96,,,,,,,,,,,,,,,,,
"UK",1957,27008,"357279",22105,6.19,,,,,,,,,,,,,,,,,
"UK",1958,27232,"358420",23050,6.43,,,,,,,,,,,,,,,,,
"UK",1959,27376,"373764",24348,6.51,,,,,,,,,,,,,,,,,
"UK",1960,27733,"393686",25977,6.6,,,,,,,,,,,,,,,,,
"UK",1961,28252,"402872",27413,6.8,,,,,,,,,,,,,,,,,
"UK",1962,28674,"407228",28711,7.05,,,,,,,,,,,,,,,,,
"UK",1963,29848,"424733",30409,7.16,,,,,,,,,,,,,,,,,
"UK",1964,30226,"448010",33228,7.42,,,,,,,,,,,,,,,,,
"UK",1965,30441,"457987",35888,7.84,,,,,,,,,,,,,,,,,
"UK",1966,31341,"466804",38189,8.18,,,,,,,,,,,,,,,,,
"UK",1967,31986,"478305",40281,8.42,,,,,,,,,,,,,,,,,
"UK",1968,34194,"498385",43656,8.76,,,,,,,,,,,,,,,,,
"UK",1969,33984,"508724",47023,9.24,,,,,,,,,,,,,,,,,
"UK",1970,33079,"520141",51696,9.94,,,,,,,,,,,,,,,,,
"UK",1971,33442,"531029",57670,10.86,,,,,,,,,,,,,,,,,
"UK",1972,35840,"550441",64621,11.74,,,,,,,,,,,,,,,,,
"UK",1973,36885,"590050",74545,12.63,,,,,,,,,,,,,,,,,
"UK",1974,40125,"582303",84513,14.51,,,,,,,,,,,,,,,,,
"UK",1975,45260,"578680",106717,18.44,,,,,,,,,,,,,,,,,
"UK",1976,56585,"593928",126274,21.26,,,,,,,,,,,,,,,,,
"UK",1977,67166,"608032",146973,24.17,,,,,,,,,,,,,,,,,
"UK",1978,79180,"627669",169344,26.98,,,,,,,,,,,,,,,,,
"UK",1979,86885,"644491",199220,30.91,,,,,,,,,,,,,,,,,
"UK",1980,95314,"631074",233184,36.95,,,,,,,,,,,,,,,,,
"UK",1981,113036,"622722",256279,41.15,,,,,,,,,,,,,,,,,
"UK",1982,118390,"635756",281024,44.2,,,,,,,,,,,,,,,,,
"UK",1983,127927,"658798",307207,46.63,,,,,,,,,,,,,,,,,
"UK",1984,142995,"676394",329913,48.78,,,,,,,,,,,,,,,,,
"UK",1985,158029,"700740",361758,51.63,,,,,,,,,,,,,,,,,
"UK",1986,171367,"728856",389149,53.39,,,,,,,,,,,,,,,,,
"UK",1987,185814,"762107",428665,56.25,,,,,,,,,,,,,,,,,
"UK",1988,197430,"800457",478510,59.78,,,,,,,,,,,,,,,,,
"UK",1989,197320,"818719",525274,64.16,,,,,,,,,,,,,,,,,
"UK",1990,192981,"825099",570283,69.12,,,,,,,,,,,,,,,,,
"UK",1991,198703,"813610",598664,73.58,,,,,,,,,,,,,,,,,
"UK",1992,214528,"814803",622080,76.35,,,,,,,,,,,,,,,,,
"UK",1993,248839,"832910",654196,78.54,,,,,,,,,,,,,,,,,
"UK",1994,306871,"868560",692987,79.79,,,,,,,,,,,,,,,,,
"UK",1995,349163,"894988",733266,81.93,,,,,,,,,,,,,,,,,
"UK",1996,390683,"920757",781726,84.9,,,,,,,,,,,,,,,,,
"UK",1997,419546,"951208",830094,87.27,,,,,,,,,,,,,,,,,
"UK",1998,418430,"985506",879102,89.2,,,,,,,,,,,,,,,,,
"UK",1999,421632,"1019735",928730,91.08,,,,,,,,,,,,,,,,,
"UK",2000,426240,"1059658",976533,92.16,,,,,,,,,,,,,,,,,
"UK",2001,425956,"1085745",1021828,94.11,,,,,,,,,,,,,,,,,
"UK",2002,434544,"1108508",1075564,97.03,,,,,,,,,,,,,,,,,
"UK",2003,448006,"1139746",1139746,100,,,,,,,,,,,,,,,,,
"UK",2004,497145,"1171178",1202960,102.51,,,,,,,,,,,,,,,,,
"UK",2005,484000,"1195276",1254060,104.79,,,,,,,,,,,,,,,,,
"UK",2006,531000,"1229196",1325800,107.54,,,,,,,,,,,,,,,,,
"UK",2007,574000,"1266347",1398880,110.6,,,,,,,,,,,,,,,,,
"UK",2008,613900,"1275299",1446110,113.14,,,,,,,,,,,,,,,,,
"UK",2009,769900,,1400980,,,,,,,,,,,,,,,,,,
"UK",2010,1014000,,,,,,,,,,,,,,,,,,,,
"US",1790,0.075463477,"4.03",0.19,,,,,,,,,,,,,,,,,,
"US",1791,0.077227925,"4.27",0.2,,,,,,,,,,,,,,,,,,
"US",1792,0.080358634,"4.58",0.22,,,,,,,,,,,,,,,,,,
"US",1793,0.078427405,"4.95",0.25,,,,,,,,,,,,,,,,,,
"US",1794,0.080747587,"5.6",0.31,,,,,,,,,,,,,,,,,,
"US",1795,0.083762172,"5.96",0.38,,,,,,,,,,,,,,,,,,
"US",1796,0.082064479,"6.15",0.41,,,,,,,,,,,,,,,,,,
"US",1797,0.079228529,"6.27",0.41,,,,,,,,,,,,,,,,,,
"US",1798,0.07840867,"6.54",0.41,,,,,,,,,,,,,,,,,,
"US",1799,0.082976294,"7",0.44,,,,,,,,,,,,,,,,,,
"US",1800,0.083038051,"7.4",0.48,,,,,,,,,,,,,,,,,,
"US",1801,0.080712632,"7.76",0.51,,,,,,,,,,,,,,,,,,
"US",1802,0.077054686,"8",0.45,,,,,,,,,,,,,,,,,,
"US",1803,0.086427121,"8.14",0.48,,,,,,,,,,,,,,,,,,
"US",1804,0.082312151,"8.45",0.53,,,,,,,,,,,,,,,,,,
"US",1805,0.075723271,"8.9",0.56,,,,,,,,,,,,,,,,,,
"US",1806,0.069218399,"9.32",0.61,,,,,,,,,,,,,,,,,,
"US",1807,0.065196318,"9.33",0.58,,,,,,,,,,,,,,,,,,
"US",1808,0.057023192,"9.35",0.64,,,,,,,,,,,,,,,,,,
"US",1809,0.053173218,"10.07",0.68,,,,,,,,,,,,,,,,,,
"US",1810,0.048005588,"10.63",0.7,,,,,,,,,,,,,,,,,,
"US",1811,0.045209738,"11.11",0.76,,,,,,,,,,,,,,,,,,
"US",1812,0.055962828,"11.55",0.78,,,,,,,,,,,,,,,,,,
"US",1813,0.081487846,"12.21",0.96,,,,,,,,,,,,,,,,,,
"US",1814,0.09983366,"12.72",1.07,,,,,,,,,,,,,,,,,,
"US",1815,0.127334934,"12.82",0.92,,,,,,,,,,,,,,,,,,
"US",1816,0.123491965,"12.82",0.81,,,,,,,,,,,,,,,,,,
"US",1817,0.103466634,"13.12",0.76,,,,,,,,,,,,,,,,,,
"US",1818,0.095529648,"13.6",0.73,,,,,,,,,,,,,,,,,,
"US",1819,0.091015566,"13.86",0.72,,,,,,,,,,,,,,,,,,
"US",1820,0.089987428,"14.41",0.7,,,,,,,,,,,,,,,,,,
"US",1821,0.093546677,"15.18",0.73,,,,,,,,,,,,,,,,,,
"US",1822,0.090875877,"15.76",0.8,,,,,,,,,,,,,,,,,,
"US",1823,0.090269778,"16.33",0.75,,,,,,,,,,,,,,,,,,
"US",1824,0.083788433,"17.3",0.75,,,,,,,,,,,,,,,,,,
"US",1825,0.08105406,"18.07",0.81,,,,,,,,,,,,,,,,,,
"US",1826,0.073987357,"18.71",0.86,,,,,,,,,,,,,,,,,,
"US",1827,0.067475044,"19.29",0.91,,,,,,,,,,,,,,,,,,
"US",1828,0.058421414,"19.55",0.89,,,,,,,,,,,,,,,,,,
"US",1829,0.048565407,"20.3",0.92,,,,,,,,,,,,,,,,,,
"US",1830,0.039123192,"22.16",1.01,,,,,,,,,,,,,,,,,,
"US",1831,0.024322235,"23.99",1.04,,,,,,,,,,,,,,,,,,
"US",1832,0.007001699,"25.61",1.12,,,,,,,,,,,,,,,,,,
"US",1833,0.004760082,"26.4",1.15,,,,,,,,,,,,,,,,,,
"US",1834,0.000033733,"26.85",1.21,,,,,,,,,,,,,,,,,,
"US",1835,0.000037513,"28.27",1.33,,,,,,,,,,,,,,,,,,
"US",1836,0.000336958,"29.11",1.46,,,,,,,,,,,,,,,,,,
"US",1837,0.003308124,"29.37",1.54,,,,,,,,,,,,,,,,,,
"US",1838,0.010434221,"30.59",1.58,,,,,,,,,,,,,,,,,,
"US",1839,0.003573344,"31.37",1.65,,,,,,,,,,,,,,,,,,
"US",1840,0.005250876,"31.46",1.56,,,,,,,,,,,,,,,,,,
"US",1841,0.013594481,"32.17",1.64,,,,,,,,,,,,,,,,,,
"US",1842,0.020201226,"33.19",1.6,,,,,,,,,,,,,,,,,,
"US",1843,0.032742922,"34.84",1.55,,,,,,,,,,,,,,,,,,
"US",1844,0.023461653,"36.82",1.69,,,,,,,,,,,,,,,,,,
"US",1845,0.015925303,"39.15",1.84,,,,,,,,,,,,,,,,,,
"US",1846,0.015550203,"42.33",2.04,,,,,,,,,,,,,,,,,,
"US",1847,0.038826535,"45.21",2.39,,,,,,,,,,,,,,,,,,
"US",1848,0.047044862,"46.73",2.4,,,,,,,,,,,,,,,,,,
"US",1849,0.063061859,"47.38",2.4,,,,,,,,,,,,,,,,,,
"US",1850,0.063452774,"49.59",2.56,,,,,,,,,,,,,,,,,,
"US",1851,0.068304796,"53.58",2.7,,,,,,,,,,,,,,,,,,
"US",1852,0.066199342,"59.76",3.04,,,,,,,,,,,,,,,,,,
"US",1853,0.059803118,"64.65",3.28,,,,,,,,,,,,,,,,,,
"US",1854,0.042242222,"66.88",3.68,,,,,,,,,,,,,,,,,,
"US",1855,0.035586957,"69.67",3.94,,,,,,,,,,,,,,,,,,
"US",1856,0.031972538,"72.47",4.01,,,,,,,,,,,,,,,,,,
"US",1857,0.028699832,"72.84",4.14,,,,,,,,,,,,,,,,,,
"US",1858,0.044911881,"75.79",4.05,,,,,,,,,,,,,,,,,,
"US",1859,0.058496838,"81.28",4.38,,,,,,,,,,,,,,,,,,
"US",1860,0.064842288,"82.11",4.35,,,,,,,,,,,,,,,,,,
"US",1861,0.090580874,"83.57",4.6,,,,,,,,,,,,,,,,,,
"US",1862,0.524176412,"93.95",5.79,,,,,,,,,,,,,,,,,,
"US",1863,1.119772139,"101.18",7.62,,,,,,,,,,,,,,,,,,
"US",1864,1.815784371,"102.33",9.46,,,,,,,,,,,,,,,,,,
"US",1865,2.68064787,"105.26",9.88,,,,,,,,,,,,,,,,,,
"US",1866,2.773236174,"100.43",8.99,,,,,,,,,,,,,,,,,,
"US",1867,2.678126104,"102.15",8.34,,,,,,,,,,,,,,,,,,
"US",1868,2.611687851,"106.13",8.15,,,,,,,,,,,,,,,,,,
"US",1869,2.588452214,"109.02",7.85,,,,,,,,,,,,,,,,,,
"US",1870,2.480672428,"112.3",7.74,,,,,,,,,,,,,,,,,,
"US",1871,2.353211332,"117.6",7.59,,,,,,,,,,,,,,,,,,
"US",1872,2.253251329,"127.5",8.23,,,,,,,,,,,,,,,,,,
"US",1873,2.234482993,"138.3",8.75,,,,,,,,,,,,,,,,,,
"US",1874,2.251690468,"140.8",8.48,,,,,,,,,,,,,,,,,,
"US",1875,2.232284532,"140.6",8.16,,,,,,,,,,,,,,,,,,
"US",1876,2.180395067,"146.4",8.31,,,,,,,,,,,,,,,,,,
"US",1877,2.205301392,"153.7",8.52,,,,,,,,,,,,,,,,,,
"US",1878,2.256205893,"158.6",8.38,,,,,,,,,,,,,,,,,,
"US",1879,2.349567482,"177.1",9.36,,,,,,,,,,,,,,,,,,
"US",1880,2.120415371,"191.8",10.4,,,,,,,,,,,,,,,,,,
"US",1881,2.06901357,"215.8",11.6,,,,,,,,,,,,,,,,,,
"US",1882,1.918312994,"227.3",12.2,,,,,,,,,,,,,,,,,,
"US",1883,1.884171728,"233.5",12.3,,,,,,,,,,,,,,,,,,
"US",1884,1.830528924,"229.7",11.8,,,,,,,,,,,,,,,,,,
"US",1885,1.863964873,"230.5",11.6,,,,,,,,,,,,,,,,,,
"US",1886,1.775063014,"249.2",12.2,,,,,,,,,,,,,,,,,,
"US",1887,1.657602593,"267.3",13.1,,,,,,,,,,,,,,,,,,
"US",1888,1.692858985,"282.7",13.9,,,,,,,,,,,,,,,,,,
"US",1889,1.619052922,"290.8",13.9,,,,,,,,,,,,,,,,,,
"US",1890,1.552140205,"319.1",15.1,,,,,,,,,,,,,,,,,,
"US",1891,1.545996592,"322.8",15.4,,,,,,,,,,,,,,,,,,
"US",1892,1.588464145,"339.3",16.4,,,,,,,,,,,,,,,,,,
"US",1893,1.545985686,"319.6",15.4,,,,,,,,,,,,,,,,,,
"US",1894,1.632253637,"304.5",14.1,,,,,,,,,,,,,,,,,,
"US",1895,1.676120983,"339.2",15.6,,,,,,,,,,,,,,,,,,
"US",1896,1.769840323,"333.6",15.5,,,,,,,,,,,,,,,,,,
"US",1897,1.817672666,"348",16.2,,,,,,,,,,,,,,,,,,
"US",1898,1.796531996,"386.1",18.1,,,,,,,,,,,,,,,,,,
"US",1899,1.991927307,"412.5",19.5,,,,,,,,,,,,,,,,,,
"US",1900,2.136961092,"422.8",20.6,,,,,,,,,,,,,,,,,,
"US",1901,2.143326934,"445.3",22.3,,,,,,,,,,,,,,,,,,
"US",1902,2.158610446,"468.2",24.1,,,,,,,,,,,,,,,,,,
"US",1903,2.202464782,"481.8",25.9,,,,,,,,,,,,,,,,,,
"US",1904,2.264003585,"464.8",25.7,,,,,,,,,,,,,,,,,,
"US",1905,2.274615064,"517.2",28.8,,,,,,,,,,,,,,,,,,
"US",1906,2.337161839,"538.4",31,,,,,,,,,,,,,,,,,,
"US",1907,2.457188062,"552.2",33.9,,,,,,,,,,,,,,,,,,
"US",1908,2.626806272,"492.5",30.1,,,,,,,,,,,,,,,,,,
"US",1909,2.639546241,"528.1",32.2,,,,,,,,,,,,,,,,,,
"US",1910,2.652665838,"533.8",33.4,,,,,,,,,,,,,,,,,,
"US",1911,2.765600607,"551.1",34.3,,,,,,,,,,,,,,,,,,
"US",1912,2.868373874,"576.9",37.4,,,,,,,,,,,,,,,,,,
"US",1913,2.916204914,"599.7",39.1,,,,,,,,,,,,,,,,,,
"US",1914,2.912499269,"553.7",36.5,,,,,,,,,,,,,,,,,,
